DATE,H8B3094NCBA
2007-05-16,2249526.9
2007-05-23,2243890.6
2007-05-30,2265060.8
2007-06-06,2277845.5
2007-06-13,2277683.6
2007-06-20,2329499.1
2007-06-27,2321448.8
2007-07-04,2346016.7
2007-07-11,2334813.3
2007-07-18,2351183.4
2007-07-25,2359750.6
2007-08-01,2354045.6
2007-08-08,2350741.0
2007-08-15,2407409.0
2007-08-22,2410128.3
2007-08-29,2430068.6
2007-09-05,2428670.7
2007-09-12,2451046.3
2007-09-19,2431151.2
2007-09-26,2445828.9
2007-10-03,2443073.7
2007-10-10,2417482.0
2007-10-17,2393696.9
2007-10-24,2404328.5
2007-10-31,2440543.8
2007-11-07,2423204.1
2007-11-14,2444399.9
2007-11-21,2464503.7
2007-11-28,2465957.4
2007-12-05,2487602.8
2007-12-12,2460263.2
2007-12-19,2521057.3
2007-12-26,2527991.9
2008-01-02,2512446.6
2008-01-09,2500695.0
2008-01-16,2494817.0
2008-01-23,2497712.7
2008-01-30,2523415.6
2008-02-06,2519783.1
2008-02-13,2523045.7
2008-02-20,2535825.8
2008-02-27,2530239.9
2008-03-05,2535235.3
2008-03-12,2532430.2
2008-03-19,2570638.3
2008-03-26,2587100.0
2008-04-02,2593267.9
2008-04-09,2556836.5
2008-04-16,2536099.1
2008-04-23,2565161.3
2008-04-30,2635174.8
2008-05-07,2608561.4
2008-05-14,2596823.6
2008-05-21,2600054.2
2008-05-28,2609519.8
2008-06-04,2601692.2
2008-06-11,2589392.8
2008-06-18,2589743.8
2008-06-25,2612988.0
2008-07-02,2613059.4
2008-07-09,2591866.6
2008-07-16,2622563.9
2008-07-23,2633934.9
2008-07-30,2651963.7
2008-08-06,2631775.0
2008-08-13,2639362.6
2008-08-20,2599227.0
2008-08-27,2616509.3
2008-09-03,2624924.4
2008-09-10,2624237.4
2008-09-17,2636437.6
2008-09-24,2686962.0
2008-10-01,2891997.8
2008-10-08,2850935.7
2008-10-15,2922573.3
2008-10-22,3040182.3
2008-10-29,3013325.1
2008-11-05,2956127.0
2008-11-12,2996522.7
2008-11-19,2963340.0
2008-11-26,2927198.5
2008-12-03,2918681.4
2008-12-10,2838054.2
2008-12-17,2833314.7
2008-12-24,2821278.7
2008-12-31,2807524.4
2009-01-07,2785471.6
2009-01-14,2726466.9
2009-01-21,2804463.0
2009-01-28,2775463.4
2009-02-04,2757341.5
2009-02-11,2763165.9
2009-02-18,2787712.1
2009-02-25,2780009.9
2009-03-04,2811348.1
2009-03-11,2800284.4
2009-03-18,2804164.5
2009-03-25,2788149.9
2009-04-01,2794664.5
2009-04-08,2758750.3
2009-04-15,2776246.5
2009-04-22,2783113.8
2009-04-29,2759446.1
2009-05-06,2740917.2
2009-05-13,2782948.1
2009-05-20,2808630.4
2009-05-27,2746774.0
2009-06-03,2755076.2
2009-06-10,2751362.3
2009-06-17,2711701.3
2009-06-24,2681369.3
2009-07-01,2680555.2
2009-07-08,2655171.3
2009-07-15,2593826.6
2009-07-22,2580766.3
2009-07-29,2550205.7
2009-08-05,2499951.1
2009-08-12,2500495.8
2009-08-19,2511928.2
2009-08-26,2486868.2
2009-09-02,2451070.9
2009-09-09,2448514.6
2009-09-16,2421394.8
2009-09-23,2429333.5
2009-09-30,2296633.4
2009-10-07,2354288.5
2009-10-14,2337404.4
2009-10-21,2342093.1
2009-10-28,2328341.1
2009-11-04,2326043.7
2009-11-11,2306424.8
2009-11-18,2303816.5
2009-11-25,2297390.7
2009-12-02,2280749.0
2009-12-09,2277031.4
2009-12-16,2275315.8
2009-12-23,2253066.1
2009-12-30,2267625.3
2010-01-06,1888263.0
2010-01-13,1896655.0
2010-01-20,1854181.0
2010-01-27,1860624.0
2010-02-03,1850718.9
2010-02-10,1839505.3
2010-02-17,1835554.9
2010-02-24,1827285.4
2010-03-03,1829262.1
2010-03-10,1834783.0
2010-03-17,1825915.4
2010-03-24,1800997.6
2010-03-31,1990646.5
2010-04-07,2141092.4
2010-04-14,2110979.5
2010-04-21,2105419.8
2010-04-28,2104666.3
2010-05-05,2050054.2
2010-05-12,2052542.1
2010-05-19,2036375.5
2010-05-26,2039075.3
2010-06-02,2019255.5
2010-06-09,2026084.2
2010-06-16,2021949.9
2010-06-23,1994388.9
2010-06-30,1927422.8
2010-07-07,1964158.8
2010-07-14,1951284.1
2010-07-21,1959643.0
2010-07-28,1956271.7
2010-08-04,1980119.7
2010-08-11,1967707.0
2010-08-18,1966027.9
2010-08-25,1950550.6
2010-09-01,1954359.7
2010-09-08,1961793.3
2010-09-15,1928561.5
2010-09-22,1932235.6
2010-09-29,1907824.3
2010-10-06,1933301.1
2010-10-13,1936619.4
2010-10-20,1936557.1
2010-10-27,1916851.3
2010-11-03,1912196.8
2010-11-10,1894314.3
2010-11-17,1868193.1
2010-11-24,1878197.4
2010-12-01,1872490.9
2010-12-08,1900462.4
2010-12-15,1878872.1
2010-12-22,1880501.0
2010-12-29,1882852.9
2011-01-05,1821698.9
2011-01-12,1810631.0
2011-01-19,1783642.4
2011-01-26,1752973.8
2011-02-02,1758253.2
2011-02-09,1790830.7
2011-02-16,1764063.6
2011-02-23,1806003.4
2011-03-02,1784604.9
2011-03-09,1806729.7
2011-03-16,1754384.3
2011-03-23,1790681.7
2011-03-30,1781655.6
2011-04-06,1758812.5
2011-04-13,1731010.8
2011-04-20,1753087.4
2011-04-27,1710866.1
2011-05-04,1701050.0
2011-05-11,1690320.6
2011-05-18,1681992.5
2011-05-25,1654900.3
2011-06-01,1652595.4
2011-06-08,1651563.6
2011-06-15,1660012.8
2011-06-22,1690107.8
2011-06-29,1716703.5
2011-07-06,1668529.1
2011-07-13,1661129.4
2011-07-20,1647406.2
2011-07-27,1653551.3
2011-08-03,1632580.0
2011-08-10,1649780.8
2011-08-17,1652419.7
2011-08-24,1654779.0
2011-08-31,1628606.7
2011-09-07,1620572.9
2011-09-14,1620254.4
2011-09-21,1609697.8
2011-09-28,1622456.3
2011-10-05,1619999.5
2011-10-12,1596576.3
2011-10-19,1592966.0
2011-10-26,1578693.4
2011-11-02,1604230.7
2011-11-09,1598746.6
2011-11-16,1614613.2
2011-11-23,1599103.3
2011-11-30,1614798.9
2011-12-07,1612763.4
2011-12-14,1610159.6
2011-12-21,1605470.6
2011-12-28,1628904.8
2012-01-04,1611171.3
2012-01-11,1568162.3
2012-01-18,1567590.3
2012-01-25,1581403.4
2012-02-01,1576900.6
2012-02-08,1571919.3
2012-02-15,1602030.1
2012-02-22,1585358.5
2012-02-29,1574774.0
2012-03-07,1566834.4
2012-03-14,1567857.0
2012-03-21,1563669.5
2012-03-28,1570519.7
2012-04-04,1574918.7
2012-04-11,1570060.1
2012-04-18,1562259.3
2012-04-25,1544921.8
2012-05-02,1585380.9
2012-05-09,1571330.8
2012-05-16,1571228.6
2012-05-23,1581928.6
2012-05-30,1578715.2
2012-06-06,1569318.4
2012-06-13,1583123.8
2012-06-20,1569415.4
2012-06-27,1568436.2
2012-07-04,1576016.2
2012-07-11,1575817.3
2012-07-18,1570081.4
2012-07-25,1560602.4
2012-08-01,1560456.5
2012-08-08,1561630.2
2012-08-15,1554614.7
2012-08-22,1542626.6
2012-08-29,1563542.0
2012-09-05,1571205.9
2012-09-12,1560011.6
2012-09-19,1549708.5
2012-09-26,1574681.0
2012-10-03,1568066.3
2012-10-10,1532110.4
2012-10-17,1560616.7
2012-10-24,1542327.0
2012-10-31,1567612.5
2012-11-07,1539007.6
2012-11-14,1559465.3
2012-11-21,1521635.0
2012-11-28,1544196.4
2012-12-05,1533744.8
2012-12-12,1542610.7
2012-12-19,1537303.7
2012-12-26,1545470.1
2013-01-02,1592375.8
2013-01-09,1563292.2
2013-01-16,1563361.6
2013-01-23,1547743.6
2013-01-30,1570899.8
2013-02-06,1568749.1
2013-02-13,1572352.1
2013-02-20,1552778.7
2013-02-27,1572697.8
2013-03-06,1543959.0
2013-03-13,1562406.4
2013-03-20,1555992.1
2013-03-27,1551446.9
2013-04-03,1554956.7
2013-04-10,1539364.9
2013-04-17,1548136.3
2013-04-24,1527927.1
2013-05-01,1536572.3
2013-05-08,1533063.6
2013-05-15,1548267.7
2013-05-22,1531278.1
2013-05-29,1537860.7
2013-06-05,1535024.8
2013-06-12,1541739.5
2013-06-19,1511618.4
2013-06-26,1527108.5
2013-07-03,1511265.3
2013-07-10,1509964.4
2013-07-17,1521475.2
2013-07-24,1500533.9
2013-07-31,1506027.4
2013-08-07,1530400.1
2013-08-14,1521425.6
2013-08-21,1500164.2
2013-08-28,1508518.2
2013-09-04,1509291.9
2013-09-11,1514998.0
2013-09-18,1513733.2
2013-09-25,1519738.7
2013-10-02,1544370.0
2013-10-09,1531409.0
2013-10-16,1521772.2
2013-10-23,1533878.0
2013-10-30,1536082.1
2013-11-06,1544702.7
2013-11-13,1546378.1
2013-11-20,1532908.3
2013-11-27,1543511.6
2013-12-04,1542595.9
2013-12-11,1556301.4
2013-12-18,1555077.9
2013-12-25,1539066.9
2014-01-01,1490498.8
2014-01-08,1535643.1
2014-01-15,1555449.9
2014-01-22,1549727.3
2014-01-29,1566182.9
2014-02-05,1555324.9
2014-02-12,1549144.8
2014-02-19,1548823.5
2014-02-26,1542458.4
2014-03-05,1563146.2
2014-03-12,1581896.1
2014-03-19,1592404.9
2014-03-26,1609882.9
2014-04-02,1623049.9
2014-04-09,1618910.4
2014-04-16,1623289.2
2014-04-23,1617291.6
2014-04-30,1624203.0
2014-05-07,1617361.4
2014-05-14,1628834.1
2014-05-21,1630447.7
2014-05-28,1663475.3
2014-06-04,1693146.7
2014-06-11,1691053.0
2014-06-18,1691167.0
2014-06-25,1691577.0
2014-07-02,1714004.4
2014-07-09,1713177.0
2014-07-16,1709163.9
2014-07-23,1697330.5
2014-07-30,1737693.7
2014-08-06,1727168.1
2014-08-13,1723505.5
2014-08-20,1725718.0
2014-08-27,1729300.9
2014-09-03,1726685.1
2014-09-10,1734354.1
2014-09-17,1732823.6
2014-09-24,1751419.6
2014-10-01,1772677.6
2014-10-08,1774625.7
2014-10-15,1778056.4
2014-10-22,1773307.7
2014-10-29,1761690.5
2014-11-05,1768950.1
2014-11-12,1766854.2
2014-11-19,1770591.5
2014-11-26,1772461.4
2014-12-03,1777069.9
2014-12-10,1774748.3
2014-12-17,1781251.4
2014-12-24,1802739.1
2014-12-31,1754707.8
2015-01-07,1799864.6
2015-01-14,1799858.5
2015-01-21,1799033.7
2015-01-28,1789776.0
2015-02-04,1781971.1
2015-02-11,1775615.5
2015-02-18,1774846.9
2015-02-25,1784451.6
2015-03-04,1802667.4
2015-03-11,1808521.5
2015-03-18,1825391.6
2015-03-25,1827112.5
2015-04-01,1819729.0
2015-04-08,1829667.4
2015-04-15,1824774.0
2015-04-22,1841259.2
2015-04-29,1835898.2
2015-05-06,1836725.8
2015-05-13,1835416.7
2015-05-20,1829614.6
2015-05-27,1842973.2
2015-06-03,1844047.0
2015-06-10,1848608.9
2015-06-17,1845186.3
2015-06-24,1828951.0
2015-07-01,1824991.6
2015-07-08,1832109.8
2015-07-15,1832779.9
2015-07-22,1842709.5
2015-07-29,1849443.5
2015-08-05,1806048.4
2015-08-12,1831103.6
2015-08-19,1855109.0
2015-08-26,1858703.6
2015-09-02,1835092.8
2015-09-09,1831203.6
2015-09-16,1824617.1
2015-09-23,1827092.9
2015-09-30,1731949.0
2015-10-07,1876791.6
2015-10-14,1875275.9
2015-10-21,1906867.4
2015-10-28,1912388.5
2015-11-04,1900403.8
2015-11-11,1900142.0
2015-11-18,1899094.0
2015-11-25,1895764.1
2015-12-02,1894496.5
2015-12-09,1898638.3
2015-12-16,1898133.6
2015-12-23,1912937.2
2015-12-30,1888380.6
2016-01-06,1899586.3
2016-01-13,1912723.1
2016-01-20,1899905.9
2016-01-27,1899680.9
2016-02-03,1929008.3
2016-02-10,1929777.1
2016-02-17,1919046.3
2016-02-24,1943156.8
2016-03-02,1955683.9
2016-03-09,1965989.4
2016-03-16,1957912.8
2016-03-23,1959862.0
2016-03-30,1928680.3
2016-04-06,1946918.8
2016-04-13,1954442.5
2016-04-20,1956103.0
2016-04-27,1981729.8
2016-05-04,1965255.0
2016-05-11,1976613.2
2016-05-18,1977023.9
2016-05-25,1987255.5
2016-06-01,1977654.9
2016-06-08,1988682.3
2016-06-15,1978095.9
2016-06-22,1973633.9
2016-06-29,1933931.0
2016-07-06,1979383.6
2016-07-13,1969139.5
2016-07-20,1999976.3
2016-07-27,1996043.0
2016-08-03,2000367.8
2016-08-10,1990454.0
2016-08-17,1993827.6
2016-08-24,1986796.7
2016-08-31,1995343.9
2016-09-07,1976047.2
2016-09-14,1999094.0
2016-09-21,2021296.5
2016-09-28,1979500.8
2016-10-05,1971064.3
2016-10-12,1991513.1
2016-10-19,2002860.6
2016-10-26,1977174.9
2016-11-02,1975259.0
2016-11-09,1951867.2
2016-11-16,1984678.7
2016-11-23,1987229.3
2016-11-30,1979317.4
2016-12-07,1973788.6
2016-12-14,1997658.9
2016-12-21,1957696.3
2016-12-28,1972944.4
2017-01-04,1970182.8
2017-01-11,1959556.6
2017-01-18,1960994.1
2017-01-25,1977329.4
2017-02-01,1989142.5
2017-02-08,1996962.0
2017-02-15,2004494.7
2017-02-22,2021981.4
2017-03-01,2006635.3
2017-03-08,2001000.0
2017-03-15,1992945.0
2017-03-22,1969347.3
2017-03-29,1960894.0
2017-04-05,1967441.8
2017-04-12,1966326.3
2017-04-19,1978343.5
2017-04-26,1984848.0
2017-05-03,1973986.6
2017-05-10,1969455.9
2017-05-17,1973491.9
2017-05-24,1993267.6
2017-05-31,1951053.2
2017-06-07,1957712.9
2017-06-14,1945999.3
2017-06-21,1995057.3
2017-06-28,1999450.4
2017-07-05,1967220.8
2017-07-12,1992445.9
2017-07-19,2008565.8
2017-07-26,2024511.3
2017-08-02,2038829.0
2017-08-09,2063840.7
2017-08-16,2052702.8
2017-08-23,2066222.1
2017-08-30,2070655.0
2017-09-06,2048187.3
2017-09-13,2063728.8
2017-09-20,2048008.7
2017-09-27,2070317.7
2017-10-04,2037855.6
2017-10-11,2024831.6
2017-10-18,2055625.8
2017-10-25,2054191.1
2017-11-01,2058330.4
2017-11-08,2067055.7
2017-11-15,2055758.3
2017-11-22,2060347.7
2017-11-29,2101803.6
2017-12-06,2103944.1
2017-12-13,2110514.7
2017-12-20,2109091.3
2017-12-27,2090591.4
2018-01-03,2112932.2
2018-01-10,2102292.2
2018-01-17,2110392.6
2018-01-24,2126151.7
2018-01-31,2116920.8
2018-02-07,2119060.2
2018-02-14,2131803.7
2018-02-21,2133525.9
2018-02-28,2113593.3
2018-03-07,2101380.9
2018-03-14,2068608.2
2018-03-21,2071023.8
2018-03-28,2013096.1
2018-04-04,2004374.1
2018-04-11,1989733.4
2018-04-18,2030023.4
2018-04-25,2030646.8
2018-05-02,2063716.5
2018-05-09,2050940.2
2018-05-16,2049303.8
2018-05-23,2024499.9
2018-05-30,2023726.8
2018-06-06,2021946.1
2018-06-13,2051211.8
2018-06-20,2030394.8
2018-06-27,2039035.8
2018-07-04,2035259.6
2018-07-11,2009905.8
2018-07-18,2015136.3
2018-07-25,1987327.2
2018-08-01,1994158.5
2018-08-08,1970309.0
2018-08-15,1958342.1
2018-08-22,1953253.4
2018-08-29,1972975.7
2018-09-05,1951738.2
2018-09-12,1967291.4
2018-09-19,1931452.6
2018-09-26,1965289.8
2018-10-03,2005286.2
2018-10-10,1974426.8
2018-10-17,1979378.7
2018-10-24,1982654.8
2018-10-31,1976691.4
2018-11-07,1975993.5
2018-11-14,1987025.6
2018-11-21,1982664.5
2018-11-28,1981666.0
2018-12-05,1939442.0
2018-12-12,1960471.5
2018-12-19,1962051.6
2018-12-26,1988855.7
2019-01-02,1992808.6
2019-01-09,1967454.9
2019-01-16,1992338.4
2019-01-23,1967346.3
2019-01-30,1968198.0
2019-02-06,1959700.8
2019-02-13,1961802.6
2019-02-20,1954204.4
2019-02-27,1965700.8
2019-03-06,1957803.2
2019-03-13,1959609.9
2019-03-20,1939934.8
2019-03-27,1938339.8
2019-04-03,1992521.0
2019-04-10,1960471.5
2019-04-17,1957798.1
2019-04-24,1959652.9
2019-05-01,2004918.4
2019-05-08,1974325.3
2019-05-15,1982741.9
2019-05-22,1959791.6
2019-05-29,1968453.4
2019-06-05,1963408.1
2019-06-12,1987079.8
2019-06-19,1961130.0
2019-06-26,1986353.4
2019-07-03,2051845.2
2019-07-10,2003953.2
2019-07-17,1993632.7
2019-07-24,1991366.2
2019-07-31,2003938.7
2019-08-07,1996740.1
2019-08-14,2013800.0
2019-08-21,2011300.3
2019-08-28,2010975.9
2019-09-04,1999639.3
2019-09-11,1995915.2
2019-09-18,2019507.9
2019-09-25,2003208.8
2019-10-02,1998315.0
2019-10-09,1958639.3
2019-10-16,1985714.4
2019-10-23,1972491.1
2019-10-30,1985195.2
2019-11-06,1985287.7
2019-11-13,1979659.0
2019-11-20,1955088.4
2019-11-27,1971105.5
2019-12-04,1986957.6
2019-12-11,1990373.2
2019-12-18,1987675.3
2019-12-25,2012611.7
2020-01-01,1955487.8
2020-01-08,1972868.4
2020-01-15,1962912.3
2020-01-22,1957705.9
2020-01-29,1961984.5
2020-02-05,1965734.7
2020-02-12,1969565.9
2020-02-19,1959401.6
2020-02-26,1937646.9
2020-03-04,1997529.4
2020-03-11,2044484.9
2020-03-18,2172792.9
2020-03-25,2305656.5
2020-04-01,2306383.7
2020-04-08,2263397.2
2020-04-15,2235286.8
2020-04-22,2180139.6
2020-04-29,2133478.7
2020-05-06,2069330.1
2020-05-13,2071373.4
2020-05-20,2020373.2
2020-05-27,1978024.0
2020-06-03,1896205.4
2020-06-10,1859012.1
2020-06-17,1833838.6
2020-06-24,1834971.9
2020-07-01,1824270.5
2020-07-08,1782361.7
2020-07-15,1799588.7
2020-07-22,1827317.7
2020-07-29,1806591.8
2020-08-05,1800391.0
2020-08-12,1800256.1
2020-08-19,1805020.0
2020-08-26,1808349.0
2020-09-02,1800545.8
2020-09-09,1793422.7
2020-09-16,1755664.6
2020-09-23,1778411.3
2020-09-30,1711941.1
2020-10-07,1764998.1
2020-10-14,1730099.5
2020-10-21,1755125.5
2020-10-28,1745895.8
2020-11-04,1721186.4
2020-11-11,1704191.8
2020-11-18,1723361.0
2020-11-25,1728866.6
2020-12-02,1709198.1
2020-12-09,1727706.1
2020-12-16,1710873.3
2020-12-23,1691463.1
2020-12-30,1671634.5
2021-01-06,1650253.7
2021-01-13,1642243.8
2021-01-20,1654584.8
2021-01-27,1655155.7
2021-02-03,1675637.5
2021-02-10,1687396.4
2021-02-17,1710766.6
2021-02-24,1708610.1
2021-03-03,1710130.9
2021-03-10,1717766.4
2021-03-17,1718427.3
2021-03-24,1735493.5
2021-03-31,1644813.7
2021-04-07,1746030.8
2021-04-14,1735469.4
2021-04-21,1731907.7
2021-04-28,1714563.7
2021-05-05,1698841.3
2021-05-12,1694099.4
2021-05-19,1671852.1
2021-05-26,1697450.1
2021-06-02,1681943.8
2021-06-09,1688899.3
2021-06-16,1675309.9
2021-06-23,1644579.9
2021-06-30,1525616.4
2021-07-07,1651624.6
2021-07-14,1671963.5
2021-07-21,1655734.5
2021-07-28,1672702.8
2021-08-04,1692904.3
2021-08-11,1685160.5
2021-08-18,1690874.7
2021-08-25,1658754.5
2021-09-01,1692167.3
2021-09-08,1692939.6
2021-09-15,1693568.5
2021-09-22,1662804.5
2021-09-29,1682807.0
2021-10-06,1718705.8
2021-10-13,1720912.8
2021-10-20,1697042.3
2021-10-27,1690678.2
2021-11-03,1718756.8
2021-11-10,1726629.4
2021-11-17,1718583.3
2021-11-24,1694589.8
2021-12-01,1732717.5
2021-12-08,1708876.1
2021-12-15,1676491.4
2021-12-22,1660783.2
2021-12-29,1663428.2
2022-01-05,1671746.2
2022-01-12,1641940.3
2022-01-19,1653076.2
2022-01-26,1639063.1
2022-02-02,1626641.4
2022-02-09,1624263.9
2022-02-16,1617902.0
2022-02-23,1610831.4
2022-03-02,1657991.2
2022-03-09,1645773.7
2022-03-16,1631813.7
2022-03-23,1606513.2
2022-03-30,1611250.8
2022-04-06,1601635.7
2022-04-13,1597781.5
2022-04-20,1602498.2
2022-04-27,1597011.7
2022-05-04,1596779.0
2022-05-11,1621410.7
2022-05-18,1621171.5
2022-05-25,1616551.3
2022-06-01,1617702.4
2022-06-08,1600806.2
2022-06-15,1613822.4
2022-06-22,1665460.1
2022-06-29,1675208.6
2022-07-06,1718214.2
2022-07-13,1684774.3
2022-07-20,1681371.5
2022-07-27,1680028.4
2022-08-03,1699074.3
2022-08-10,1694037.3
2022-08-17,1684435.5
2022-08-24,1685761.3
2022-08-31,1677604.3
2022-09-07,1710146.1
2022-09-14,1729588.6
2022-09-21,1740768.5
2022-09-28,1790396.3
2022-10-05,1759400.3
2022-10-12,1768369.9
2022-10-19,1767624.9
2022-10-26,1783302.5
2022-11-02,1792972.8
2022-11-09,1801852.9
2022-11-16,1826912.4
2022-11-23,1841889.0
2022-11-30,1818127.9
2022-12-07,1844747.5
2022-12-14,1873185.8
2022-12-21,1885123.7
2022-12-28,1898359.3
2023-01-04,1913782.5
2023-01-11,1898997.3
2023-01-18,1910112.8
2023-01-25,1916086.9
2023-02-01,1932771.8
2023-02-08,1928522.9
2023-02-15,1947342.1
2023-02-22,1965878.1
2023-03-01,1969740.4
2023-03-08,1952207.9
2023-03-15,2485135.3
2023-03-22,2499483.3
2023-03-29,2427139.0
2023-04-05,2397778.1
2023-04-12,2412539.3
2023-04-19,2408523.2
2023-04-26,2412135.4
2023-05-03,2431333.5
2023-05-10,2412184.3
2023-05-17,2429056.3
2023-05-24,2413351.9
2023-05-31,2372230.9
2023-06-07,2383274.8
2023-06-14,2377791.4
2023-06-21,2341951.9
2023-06-28,2385956.6
2023-07-05,2316362.3
2023-07-12,2290621.6
2023-07-19,2305022.9
2023-07-26,2262024.5
2023-08-02,2252553.2
2023-08-09,2241946.4
2023-08-16,2258025.8
2023-08-23,2269947.5
2023-08-30,2325073.3
2023-09-06,2298496.0
2023-09-13,2331975.7
2023-09-20,2303077.2
2023-09-27,2375198.5
2023-10-04,2418605.0
2023-10-11,2392134.6
2023-10-18,2387188.1
2023-10-25,2372616.6
2023-11-01,2352105.2
